src_ip,dst_ip,Dst Port,Protocol,timespan,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
192.168.234.178,192.168.234.30,53,17,2025-08-30 13:44:54,0.30843114852905273,800.8270279379185,9.7266440640233,6.484429376015535,3.2422146880077674,2,1,154,93,77,77,77.0,0.0,93,93,93.0,0.0,93,77,82.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.15421557426452637,0.30843114852905273,0.0,0.15421557426452637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,82.33333333333333,0,0,0,0,0,0,0,0,0,0,77.0,93.0,2,1,154,93

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:44:54,0.30813097953796387,830.8155200229032,9.736119375268396,6.4907462501789315,3.2453731250894657,2,1,154,102,77,77,77.0,0.0,102,102,102.0,0.0,102,77,85.33333333333333,11.785113019775793,138.88888888888889,40,20,20,2,0.15406548976898193,0.30813097953796387,0.0,0.15406548976898193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,85.33333333333333,0,0,0,0,0,0,0,0,0,0,77.0,102.0,2,1,154,102

192.168.234.178,216.58.198.67,443,17,2025-08-30 13:44:54,0.26094794273376465,33431.95546439225,61.31491144317699,30.657455721588494,30.657455721588494,8,8,4335,4389,1292,73,541.875,581.3098221903704,1292,66,548.625,498.4480759066083,1292,66,545.25,541.4768577695634,293197.1875,160,160,20,8,0.01739652951558431,0.11867213249206543,0.0,0.03249066468736411,0.26094794273376465,0.12451720237731934,0.0,0.03727827753339495,0.04684072803755611,0.09657001495361328,0.09610414505004883,0.0,0.013795716421944755,0.03360265973615111,0,0,0,0,0,0,0,0,1.0,545.25,0,0,0,0,0,0,0,0,0,0,541.875,548.625,8,8,4335,4389

192.168.234.178,142.250.110.188,5228,6,2025-08-30 13:47:23,90.67745113372803,4.609745805311045,0.07719670008894094,0.04411240005082339,0.03308430003811755,4,3,220,198,55,55,55.0,0.0,66,66,66.0,0.0,66,55,59.714285714285715,5.443588252359329,29.63265306122449,80,60,20,4,15.112908522288004,45.19972586631775,0.0,21.20832563455522,90.38970899581909,45.27774405479431,0.0,30.129902998606365,21.305166223363322,90.59943294525146,45.30008888244629,45.299344062805176,45.29971647262573,0.0003724098205566406,0,0,0,0,0,7,0,0,0.75,59.714285714285715,256,1046,0,0,0,0,0,0,0,0,55.0,66.0,4,3,22192.168.234.178,20.189.173.2,443,6,2025-08-30 13:44:41,18.271811962127686,265.1625361536294,1.0945821925846413,0.6020202059215527,0.4925619866630886,11,9,4221,624,1464,54,383.72727272727275,527.2468959189787,153,54,69.33333333333333,31.982634176829293,1464,54,242.25,421.68493866867004,177818.1875,220,180,20,7,0.961674313796194,16.655460119247437,0.0,3.7015857011519464,18.061412811279297,16.943782091140747,0.0,1.8061412811279296,5.048549613772782,17.972736120224,17.17824912071228,0.0,2.246592015028,5.644874259800019,5,3,0,0,7,20,0,0,0.8181818181818182,242.25,255,16384,0,0,0,0,0,0,0,0,383.72727272727275,69.33333333333333,11,9,4221,624

192.168.234.178,142.251.37.163,443,17,2025-08-30 13:44:43,25.487898111343384,518.520591312244,1.0593262685707165,0.47081167492031845,0.588514593650398,12,15,6615,6601,1292,73,551.25,553.3767741481988,1292,64,440.06666666666666,490.59466863072305,1292,64,489.48148148148147,522.365302174947,272865.5089163237,240,300,20,12,0.9803037735132071,24.92363405227661,0.0,4.788977151214551,25.38605809211731,24.92363405227661,0.0,2.3078234629197554,7.152156831786914,25.23294496536255,25.056074142456055,0.0,1.8023532118116106,6.449492958475355,0,0,0,0,0,0,0,0,1.25,489.48148148148147,0,0,0,0,0,0,0,0,0,0,551.25,440.06666666666666,12,15,6615,6601

192.168.234.178,20.111.1.3,443,6,2025-08-30 13:44:59,0.5712990760803223,661.6499410316826,12.2527766857719,7.001586677583943,5.251190008187957,4,3,216,162,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,80,60,20,0,0.09521651268005371,0.37749600410461426,0.0,0.13346212387204534,0.47372007369995117,0.37749600410461426,0.0,0.15790669123331705,0.16016526389501232,0.09765195846557617,0.09765195846557617,0.0,0.048825979232788086,0.048825979232788086,0,4,0,0,0,7,0,0,0.75,54.0,258,16382,0,0,0,0,0,0,0,0,54.0,54.0,4,3,216,162

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:00,0.08263111114501953,4223.590790005193,36.30593802296728,24.203958681978186,12.101979340989093,2,1,162,187,81,81,81.0,0.0,187,187,187.0,0.0,187,81,116.33333333333333,49.968879203849355,2496.8888888888887,40,20,20,2,0.041315555572509766,0.08263111114501953,0.0,0.041315555572509766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,116.33333333333333,0,0,0,0,0,0,0,0,0,0,81.0,187.0,2,1,162,187

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:00,0.0,0,0,0,0,2,0,162,0,81,81,81.0,0.0,0,0,0,0.0,81,81,81.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,81.0,0,0,0,0,0,0,0,0,0,0,81.0,0,2,0,162,0

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:10,0.07944297790527344,3486.7776523973016,37.76293486350868,25.175289909005787,12.587644954502894,2,1,158,119,79,79,79.0,0.0,119,119,119.0,0.0,119,79,92.33333333333333,18.856180831641264,355.5555555555555,40,20,20,2,0.03972148895263672,0.07944297790527344,0.0,0.03972148895263672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0,0,0,0,0,0,0,0,79.0,119.0,2,1,158,119

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:10,0.0,0,0,0,0,2,0,158,0,79,79,79.0,0.0,0,0,0,0.0,79,79,79.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.0,0,0,0,0,0,0,0,0,0,0,79.0,0,2,0,158,0

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:10,0.04062294960021973,11225.181935029492,73.84988115150982,49.233254101006544,24.616627050503272,2,1,188,268,94,94,94.0,0.0,268,268,268.0,0.0,268,94,152.0,82.02438661763951,6728.0,40,20,20,2,0.020311474800109863,0.04062294960021973,0.0,0.020311474800109863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,152.0,0,0,0,0,0,0,0,0,0,0,94.0,268.0,2,1,188,268

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:10,0.05084085464477539,9598.579791973438,59.00766265557442,39.33844177038294,19.66922088519147,2,1,188,300,94,94,94.0,0.0,300,300,300.0,0.0,300,94,162.66666666666666,97.10933128295252,9430.22222222222,40,20,20,2,0.025420427322387695,0.05084085464477539,0.0,0.025420427322387695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,162.66666666666666,0,0,0,0,0,0,0,0,0,0,94.0,300.0,2,1,188,300

192.168.234.178,91.106.99.240,443,17,2025-08-30 13:45:10,4.601850986480713,47581.07132179251,53.89135822271793,17.818916831705124,36.07244139101281,82,166,11458,207503,1292,72,139.73170731707316,239.47244094103146,1494,63,1250.0180722891566,472.98096541964134,1494,63,882.9072580645161,664.4782481055231,441531.3422053851,1640,3320,20,82,0.01863097565376807,1.917057991027832,0.0,0.15485052523130133,4.555102109909058,1.917057991027832,0.0,0.056235828517395774,0.26700397553170435,4.521456003189087,1.9495961666107178,0.0,0.027402763655691435,0.19316566586701947,0,0,0,0,0,0,0,0,2.024390243902439,882.9072580645161,0,0,0,0,0,0,0,0,0,0,139.73170731707316,1250.0180722891566,82,166,11458,207503

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:12,0.04002213478088379,9219.897989455812,74.95852023947815,49.97234682631877,24.986173413159385,2,1,172,197,86,86,86.0,0.0,197,197,197.0,0.0,197,86,123.0,52.32590180780452,2738.0,40,20,20,2,0.020011067390441895,0.04002213478088379,0.0,0.020011067390441895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,123.0,0,0,0,0,0,0,0,0,0,0,86.0,197.0,2,1,172,197

192.168.234.178,192.168.234.30,53,17,2025-08-30 13:45:12,0.04694199562072754,8542.457445565775,63.90865919375892,42.60577279583928,21.30288639791964,2,1,172,229,86,86,86.0,0.0,229,229,229.0,0.0,229,86,133.66666666666666,67.41084647311753,4544.222222222223,40,20,20,2,0.02347099781036377,0.04694199562072754,0.0,0.02347099781036377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,133.66666666666666,0,0,0,0,0,0,0,0,0,0,86.0,229.0,2,1,172,229

192.168.234.178,52.182.143.215,443,6,2025-08-30 13:44:52,33.56177496910095,6.8530344480216625,0.1191832077916811,0.05959160389584055,0.05959160389584055,2,2,110,120,55,55,55.0,0.0,66,54,60.0,6.0,66,54,57.5,4.924428900898052,24.25,40,40,20,2,11.187258323033651,33.371994972229004,0.0,15.687169051115559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1.0,57.5,255,16382,0,0,0,0,0,0,0,0,55.0,60.0,2,2,110,120

192.168.234.178,104.17.24.14,443,6,2025-08-30 13:44:54,64.90934491157532,77.35403903459519,0.2773098391999031,0.16946712395549635,0.10784271524440676,11,7,2716,2305,1454,54,246.9090909090909,421.6548469036676,1429,54,329.2857142857143,483.915787917607,1454,54,278.94444444444446,448.700032466906,201331.7191358025,220,140,20,4,3.8181967595044304,44.95232582092285,0.0,11.239892647877221,64.90934491157532,44.95232582092285,0.0,6.490934491157532,14.053698995566318,64.61370182037354,45.02429509162903,0.0,10.76895030339559,16.869442081948385,2,2,3,0,4,16,0,0,0.6363636363636364,278.94444444444446,64240,65535,0,0,0,0,0,0,0,0,246.9090909090909,329.2857142857143,11,7,2716,2305
192.168.33.177,192.168.33.107,22,6,2025-08-30 13:55:45,405494,22,22,1960,2665,640,0,89.0909090909,137.9533769037,976,0,121.1363636364,258.6415602914,11405.8407769289,108.5096203643,9430.0930232558,25248.1560437626,136458,3,405433,19306.3333333333,34466.6670151515,136458,277,405486,19308.8571428571,44721.3636479096,175656,12,0,712,712,54.2548101821,54.2548101821,0,976,102.7777777778,203.7465994015,41512.6767676768,0,0,0,1,0,0,0,1,105.1136363636,89.0909090909,121.1363636364,22,1960,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0
192.168.234.178,104.18.1.22,443,6,2025-08-30 13:44:54,64.48015999794006,77.10898980645891,0.26364698847743395,0.15508646381025526,0.10856052466717868,10,7,2683,2289,1454,54,268.3,439.64259347792955,1429,54,327.0,482.7531164358977,1454,54,292.47058823529414,458.79626615833575,210494.01384083045,200,140,20,4,4.030009999871254,44.906410932540894,0.0,11.530742008401093,64.48015999794006,44.906410932540894,0.0,7.1644622219933405,14.62889090029787,64.40841913223267,45.0293550491333,0.0,10.734736522038778,16.871648713185433,2,2,3,0,4,15,0,0,0.7,292.47058823529414,64240,65535,0,0,0,0,0,0,0,0,268.3,327.0,10,7,2683,2289

192.168.234.178,52.123.128.14,443,6,2025-08-30 13:45:00,61.43982195854187,173.95883743302525,0.43945439845543427,0.17903697714851027,0.260417421306924,11,16,3129,7559,1464,54,284.45454545454544,423.05906822406206,1464,54,472.4375,588.6688339752242,1464,54,395.85185185185185,535.5375771788986,286800.4965706448,220,320,20,5,2.3630700753285336,45.002737045288086,0.0,9.024089393971925,61.319355964660645,45.002737045288086,0.0,6.1319355964660645,13.743903962683568,61.218064069747925,45.08369278907776,0.0,4.081204271316528,11.614878863401035,3,1,3,1,7,25,0,0,1.4545454545454546,395.85185185185185,64240,65535,0,0,0,0,0,0,0,0,284.45454545454544,472.4375,11,16,3129,7559

192.168.234.178,52.182.143.215,443,6,2025-08-30 13:45:02,33.288931131362915,6.909203515498497,0.1201600611391043,0.06008003056955215,0.06008003056955215,2,2,110,120,55,55,55.0,0.0,66,54,60.0,6.0,66,54,57.5,4.924428900898052,24.25,40,40,20,2,11.096310377120972,33.07579493522644,0.0,15.54208614996763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1.0,57.5,258,16382,0,0,0,0,0,0,0,0,55.0,60.0,2,2,110,120

192.168.234.178,213.139.38.119,443,17,2025-08-30 13:45:05,30.326913118362427,288.1598917071677,0.7913762903046143,0.32974012096025596,0.46163616934435836,10,14,4685,4054,1292,73,468.5,541.1187023195557,1292,63,289.57142857142856,417.84048806857834,1292,63,364.125,481.2795716022722,231630.02604166666,200,280,20,10,1.3185614399288013,19.773780822753906,0.0,4.350967844685131,21.18487000465393,19.912429094314575,0.0,2.353874444961548,6.21339403953949,30.268370151519775,19.773780822753906,0.0,2.328336165501521,5.581420533772948,0,0,0,0,0,0,0,0,1.4,364.125,0,0,0,0,0,0,0,0,0,0,468.5,289.57142857142856,10,14,4685,4054

192.168.234.178,142.250.203.228,443,17,2025-08-30 13:45:18,0.2200028896331787,52049.31634803887,86.3625020184035,40.90855358766482,45.453948430738684,9,10,5628,5823,1292,73,625.3333333333334,596.5197211976966,1292,66,582.3,519.2808584956699,1292,66,602.6842105263158,557.6180594968282,310937.9002770083,180,200,20,9,0.012222382757398818,0.07713198661804199,0.0,0.02048684647295785,0.2200028896331787,0.11743497848510742,0.0,0.02750036120414734,0.04058922084103645,0.10990595817565918,0.06896591186523438,0.0,0.012211773130628798,0.021783581794836516,0,0,0,0,0,0,0,0,1.1111111111111112,602.6842105263158,0,0,0,0,0,0,0,0,0,0,625.3333333333334,582.3,9,10,5628,5823

192.168.234.178,151.101.1.229,443,17,2025-08-30 13:45:29,0.21169304847717285,35527.85532686493,42.514386111126754,23.619103395070418,18.895282716056336,5,4,4190,3331,1292,83,838.0,558.000358422824,1322,67,832.75,526.8697063791009,1322,67,835.6666666666666,544.390586905313,296361.1111111111,100,80,20,5,0.026461631059646606,0.08994507789611816,0.0,0.03439256825895558,0.21169304847717285,0.10821700096130371,0.0,0.05292326211929321,0.05287414597414027,0.08963799476623535,0.07805514335632324,0.0,0.029879331588745117,0.034392075068682755,0,0,0,0,0,0,0,0,0.8,835.6666666666666,0,0,0,0,0,0,0,0,0,0,838.0,832.75,5,4,4190,3331

192.168.234.178,142.251.37.234,443,17,2025-08-30 13:45:29,0.40523791313171387,24792.843103834755,44.418351335625125,22.209175667812563,22.209175667812563,9,9,5581,4466,1292,73,620.1111111111111,601.0926059998196,1292,66,496.22222222222223,503.73819870991144,1292,66,558.1666666666666,558.0048038423246,311369.3611111111,180,180,20,9,0.02383752430186552,0.18277502059936523,0.0,0.04512921629248688,0.40523791313171387,0.1829850673675537,0.0,0.05065473914146423,0.062138109832861596,0.3262319564819336,0.2214348316192627,0.0,0.0407789945602417,0.07244662624066521,0,0,0,0,0,0,0,0,1.0,558.1666666666666,0,0,0,0,0,0,0,0,0,0,620.1111111111111,496.22222222222223,9,9,5581,4466

192.168.234.178,216.58.198.67,443,17,2025-08-30 13:45:29,0.4030590057373047,25418.11460398734,47.13949999763391,24.810263156649427,22.329236840984482,10,9,5708,4537,1292,73,570.8,589.1189693092559,1292,66,504.1111111111111,488.01854346472544,1292,66,539.2105263157895,544.597251374799,296586.1662049861,200,180,20,10,0.022392166985405818,0.18100285530090332,0.0,0.04482250164455785,0.4030590057373047,0.181380033493042,0.0,0.044784333970811635,0.060398044004204274,0.3101530075073242,0.21968293190002441,0.0,0.03876912593841553,0.07153715318041058,0,0,0,0,0,0,0,0,0.9,539.2105263157895,0,0,0,0,0,0,0,0,0,0,570.8,504.1111111111111,10,9,5708,4537

192.168.234.178,142.251.37.163,443,17,2025-08-30 13:45:38,0.236983060836792,59291.157563690984,101.27306110088846,50.63653055044423,50.63653055044423,12,12,7760,6291,1292,73,646.6666666666666,573.7501391914622,1292,64,524.25,514.1784912200561,1292,64,585.4583333333334,548.2069240690254,300530.8315972222,240,240,20,12,0.010303611340730087,0.07508587837219238,0.0,0.02258972659660811,0.236983060836792,0.1305999755859375,0.0,0.021543914621526546,0.042406202231430955,0.10419297218322754,0.07584905624389648,0.0,0.009472088380293413,0.021208216461428533,0,0,0,0,0,0,0,0,1.0,585.4583333333334,0,0,0,0,0,0,0,0,0,0,646.6666666666666,524.25,12,12,7760,6291

192.168.234.178,51.144.128.90,443,6,2025-08-30 13:47:38,149.53757405281067,5.082334689551661,0.07356010734877404,0.04012369491751311,0.03343641243126093,6,5,395,365,120,55,65.83333333333333,24.224069756247722,113,54,73.0,20.53290042833696,120,54,69.0909090909091,22.900792147690773,524.4462809917354,120,100,20,6,14.953757405281067,45.06210112571716,0.0,20.108996911335534,149.53757405281067,45.15552115440369,0.0,29.907514810562134,19.16898073041984,104.38008785247803,45.1207549571991,0.11752796173095703,26.095021963119507,19.64597432031945,1,0,0,0,2,11,0,0,0.8333333333333334,69.0909090909091,253,299,0,0,0,0,0,0,0,0,65.83333333333333,73.0,6,5,395,365

192.168.234.178,140.82.112.22,443,6,2025-08-30 13:47:43,106.0120780467987,343.00808615361416,0.6320034587985631,0.3395839480111682,0.29241951078739487,36,31,26240,10123,1464,54,728.8888888888889,652.1658266362159,1464,54,326.5483870967742,455.06602418590467,1464,54,542.7313432835821,603.8127757194909,364589.8681220762,720,620,20,22,1.6062436067696773,49.69822096824646,0.0,7.022303212276104,106.0120780467987,49.69822096824646,0.0,3.02891651562282,9.417700213367636,105.79764914512634,49.981305837631226,0.0,3.526588304837545,10.185824904294432,8,0,3,0,23,65,0,0,0.8611111111111112,542.7313432835821,64240,65535,0,0,0,0,0,0,0,0,728.8888888888889,326.5483870967742,36,31,26240,10123

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:47:59,110.32811689376831,85.21853054967764,0.1994051980528513,0.10876647166519163,0.09063872638765968,12,10,2067,7335,1060,54,172.25,277.3163431294064,1464,54,733.5,628.6073893934115,1464,54,427.3636363636364,547.4118895854419,299659.77685950405,240,200,20,3,5.253719852084205,108.54969215393066,0.0,23.0980736754943,110.32811689376831,108.54969215393066,0.0,10.029828808524393,31.155437945003726,110.0901849269867,108.78441190719604,0.0,12.232242769665188,34.136724272602585,3,2,3,0,6,20,0,0,0.8333333333333334,427.3636363636364,65535,65535,0,0,0,0,0,0,0,0,172.25,733.5,12,10,2067,7335

192.168.234.178,52.98.179.50,443,17,2025-08-30 13:48:26,101.11047601699829,192.50230803708004,1.4340749417065664,0.7219825568591679,0.7120923848473985,73,72,10469,8995,1292,77,143.41095890410958,273.06724725557626,1514,69,124.93055555555556,249.7180813987428,1514,69,134.2344827586207,261.8967159882348,68589.88984542212,1460,1440,20,73,0.702156083451377,6.633405923843384,0.0,1.44258244299825,100.99001789093018,6.760897874832153,0.0,1.4026391373740301,1.8954708786852832,100.96965003013611,6.784214019775391,0.0,1.4221077469033254,1.8813351204372815,0,0,0,0,0,0,0,0,0.9863013698630136,134.2344827586207,0,0,0,0,0,0,0,0,0,0,143.41095890410958,124.93055555555556,73,72,10469,8995

192.168.234.178,138.199.36.110,443,6,2025-08-30 13:48:31,91.29721403121948,20.95354190485858,0.3614568127863738,0.18620502476873801,0.17525178801763577,17,16,929,984,55,54,54.64705882352941,0.47788461203740945,66,54,61.5,5.809475019311125,66,54,57.96969696969697,5.311421931881863,28.21120293847567,340,320,20,11,2.853037938475609,10.150482177734375,0.0,4.492685177647719,91.29322910308838,10.192135095596313,0.0,5.705826818943024,4.9988094663025056,91.21789383888245,10.225680112838745,0.004072904586791992,6.081192922592163,4.921696654914828,0,0,0,0,0,33,0,0,0.9411764705882353,57.96969696969697,257,501,0,0,0,0,0,0,0,0,54.64705882352941,61.5,17,16,929,984

192.168.234.178,141.226.228.48,443,6,2025-08-30 13:44:52,74.7850730419159,6.1242167904723175,0.09360156666660747,0.0534866095237757,0.040114957142831774,4,3,219,239,55,54,54.75,0.4330127018922193,100,54,79.66666666666667,19.154343864744856,100,54,65.42857142857143,17.58942168185301,309.38775510204084,80,60,20,3,12.464178840319315,45.00156807899475,0.0,18.13636601267363,74.67567491531372,45.00156807899475,0.0,24.891891638437908,18.68042592378866,45.111042976379395,45.111042976379395,0.0,22.555521488189697,22.555521488189697,0,1,0,1,2,6,0,0,0.75,65.42857142857143,257,64,0,0,0,0,0,0,0,0,54.75,79.66666666666667,4,3,219,239

192.168.234.178,91.106.99.240,443,6,2025-08-30 13:45:11,60.915440797805786,92.42320052624156,0.3939887766660386,0.2134105873607709,0.1805781893052677,13,11,4366,1264,1438,54,335.84615384615387,513.7043217430771,373,54,114.9090909090909,109.97227298935982,1438,54,234.58333333333334,400.75324043882944,160603.15972222222,260,220,20,5,2.648497425991556,45.00888204574585,0.0,9.311094562340532,60.915440797805786,45.00888204574585,0.0,5.076286733150482,12.405385318703475,60.87335991859436,45.04741716384888,0.0,6.087335991859436,13.377088151313512,3,2,3,2,7,21,0,0,0.8461538461538461,234.58333333333334,64240,64240,0,0,0,0,0,0,0,0,335.84615384615387,114.9090909090909,13,11,4366,1264

192.168.234.178,40.126.53.8,443,6,2025-08-30 13:46:06,14.175721168518066,30.474640045784803,0.564345186033052,0.4938020377789204,0.0705431482541315,7,1,378,54,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,140,20,20,0,2.0251030240740096,7.103358030319214,0.0,2.3504396107425407,13.776947021484375,7.103358030319214,0.0,2.2961578369140625,2.4353711100006596,0,0,0,0,0,0,7,0,1,0,8,0,0,0.14285714285714285,54.0,255,0,0,0,0,0,0,0,0,0,54.0,54.0,7,1,378,54

192.168.234.178,40.126.53.8,443,6,2025-08-30 13:46:06,21.064801931381226,17.944626359713148,0.3323078955502435,0.28483533904306585,0.047472556507177646,6,1,324,54,54,54,54.0,0.0,54,54,54.0,0.0,54,54,54.0,0.0,0.0,120,20,20,0,3.510800321896871,7.8053529262542725,0.0,2.9793816163176894,13.259449005126953,7.05997109413147,0.0,2.6518898010253906,2.495134080886208,0,0,0,0,0,0,6,0,1,0,7,0,0,0.16666666666666666,54.0,255,0,0,0,0,0,0,0,0,0,54.0,54.0,6,1,324,54

213.139.38.119,192.168.234.178,51303,6,2025-08-30 13:46:16,0.007723093032836914,42987.95813910413,647.409008119038,388.44540487142285,258.96360324761525,3,2,224,108,85,54,74.66666666666667,14.613540144521982,54,54,54.0,0.0,85,54,66.4,15.186836405255704,230.64000000000001,60,40,20,2,0.0019307732582092285,0.007566928863525391,0.0,0.0032541920878883376,0.0076448917388916016,0.0076448917388916016,0.0,0.0038224458694458008,0.0038224458694458008,0,0,0,0,0,2,1,0,0,2,5,0,0,0.6666666666666666,66.4,511,1021,0,0,0,0,0,0,0,0,74.66666666666667,54.0,3,2,224,108

192.168.234.178,142.250.203.228,443,17,2025-08-30 13:46:18,0.22030305862426758,52051.0249454015,86.24483072840573,40.852814555560606,45.39201617284512,9,10,5632,5835,1292,73,625.7777777777778,596.1436772713582,1292,66,583.5,517.4661824699272,1292,66,603.5263157894736,556.5242103232349,309719.19667590025,180,200,20,9,0.01223905881245931,0.09040498733520508,0.0,0.02262920065379267,0.22030305862426758,0.12021899223327637,0.0,0.027537882328033447,0.04113927716815382,0.09378194808959961,0.06168508529663086,0.0,0.010420216454399956,0.019228047878121022,0,0,0,0,0,0,0,0,1.1111111111111112,603.5263157894736,0,0,0,0,0,0,0,0,0,0,625.7777777777778,583.5,9,10,5632,5835

51.132.193.105,192.168.234.178,51305,6,2025-08-30 13:46:20,0.0,0,0,0,0,2,0,108,0,54,54,54.0,0.0,0,0,0,0.0,54,54,54.0,0.0,0.0,40,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0.0,54.0,0,0,0,0,0,0,0,0,0,0,54.0,0,2,0,108,0

213.139.57.72,192.168.234.178,51298,6,2025-08-30 13:46:28,0.00010609626770019531,2620261.824719101,37701.60898876405,28276.206741573034,9425.402247191012,3,1,224,54,85,54,74.66666666666667,14.613540144521982,54,54,54.0,0.0,85,54,69.5,15.5,240.25,60,20,20,2,3.536542256673177e-05,0.00010609626770019531,0.0,5.0014260232927586e-05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,2,4,0,0,0.3333333333333333,69.5,704,1021,0,0,0,0,0,0,0,0,74.66666666666667,54.0,3,1,224,54

192.168.234.178,20.111.1.3,443,6,2025-08-30 13:45:44,60.35623908042908,216.64703101489275,0.5136171582641232,0.2650927268459991,0.24852443141812414,16,15,5211,7865,1464,54,325.6875,427.28572389415257,1464,54,524.3333333333334,584.7023934352319,1464,54,421.80645161290323,519.1438621767536,269510.34963579616,320,300,20,7,2.0118746360143027,45.00414204597473,0.0,8.231375107764372,60.35623908042908,45.00414204597473,0.0,4.023749272028605,11.295865196543087,60.237414836883545,45.128774881362915,0.0,4.302672488348825,11.682406220357043,5,2,3,0,10,29,0,0,0.9375,421.80645161290323,64240,65535,0,0,0,0,0,0,0,0,325.6875,524.3333333333334,16,15,5211,7865

192.168.234.178,20.189.173.8,443,6,2025-08-30 13:45:47,57.66252779960632,359.00264504431476,1.0231948242893856,0.5376108398808636,0.48558398440852196,31,28,11974,8727,1464,54,386.258064516129,516.0271290531483,1464,54,311.67857142857144,490.8467940764226,1464,54,350.864406779661,505.60735276872765,255638.7951738006,620,560,20,19,0.9941815137863159,45.011149883270264,0.0,5.884520809502146,57.66252779960632,45.011149883270264,0.0,1.9220842599868775,8.081374264370004,57.39651918411255,45.26636004447937,0.0,2.125797006818983,8.545804266617838,14,2,3,0,23,57,0,0,0.9032258064516129,350.864406779661,64240,65535,0,0,0,0,0,0,0,0,386.258064516129,311.67857142857144,31,28,11974,8727

192.168.234.178,13.107.253.63,443,6,2025-08-30 13:45:49,55.0478310585022,1218.2859653221867,1.5259456800528404,0.5994786600207587,0.9264670200320816,33,51,5346,61718,1464,54,162.0,306.26043581477273,1464,54,1210.1568627450981,521.422841190955,1464,54,798.3809523809524,681.1502334944687,463965.6405895693,660,1020,20,8,0.6632268802229181,45.00765109062195,0.0,5.0001557542784685,55.0478310585022,45.00765109062195,0.0,1.7202447205781937,7.943128403180813,54.96117615699768,45.11777901649475,0.0,1.0992235231399536,6.422960126566914,6,2,3,0,31,82,0,0,1.5454545454545454,798.3809523809524,64240,42340,0,0,0,0,0,0,0,0,162.0,1210.1568627450981,33,51,5346,61718

